,location,surface,rooms,bathrooms,surface_price_rate,premium?,days_from_last_update,price
4499,Barcelona - Besòs - Maresme,93,3,1,"10,65",False,15,990
4500,Barcelona - Poble Sec,60,15,00,,False,3,900
4501,Barcelona - Esquerra Baixa de l´Eixample,70,1,1,"19,14",False,0,1340
4502,Barcelona - Poble Sec,60,1,1,"15,00",False,0,900
4503,Barcelona - St. Pere - Sta. Caterina - El Born,106,3,2,"14,15",False,0,1500
4504,Barcelona - St. Pere - Sta. Caterina - El Born,45,1,24,2,False,0,1095
4505,Barcelona - Sagrada Família,25,1,39,2,False,0,995
4506,Barcelona - Vila de Gràcia,60,2,1,"12,50",False,0,750
4507,Barcelona - Tres Torres,57,2,1,"15,79",False,2,900
4508,Barcelona - Esquerra Baixa de l´Eixample,136,4,2,"15,81",False,5,2150
4509,Barcelona - Esquerra Alta de l´Eixample,83,2,1,"12,05",False,12,1000
4510,Barcelona - Sant Ramon - Maternitat,35,1,15,2,False,3,550
4511,Barcelona - Besòs - Maresme,50,1,1,"15,00",False,2,750
4512,Barcelona - Vila de Gràcia,60,2,1,"28,33",False,0,1700
4513,Barcelona - Sant Antoni,87,3,1,"12,64",False,0,1100
4514,Barcelona - Gòtic,45,1,21,2,False,0,950
4515,Barcelona - Raval,44,1,22,2,False,0,995
4516,Barcelona - Sants,79,3,1,"14,56",False,2,1150
4517,Barcelona - Gòtic,65,2,1,"22,12",False,22,1438
4518,Barcelona - Raval,110,3,2,"19,55",False,0,2150
4519,Barcelona - Les Corts,74,2,2,"12,03",False,2,890
4520,Barcelona - La Salut,93,3,2,"17,20",False,10,1600
4521,Barcelona - Dreta de l´Eixample,50,1,32,2,False,0,1600
4522,Barcelona - Esquerra Baixa de l´Eixample,145,4,3,"12,41",False,0,1800
4523,Barcelona - St. Pere - Sta. Caterina - El Born,37,1,1,"22,97",False,17,850
4524,Barcelona - Verdun,59,3,1,"15,17",False,11,895
4525,Barcelona - Sant Antoni,135,2,2,"16,67",False,0,2250
4526,Barcelona - Dreta de l´Eixample,180,3,2,"88,89",False,16,16000
4527,Barcelona - Sagrada Família,45,3,1,"16,67",False,2,750
4528,Barcelona - Camp d´en Grassot - Gràcia N.,45,2,1,"15,93",False,15,717
4529,Barcelona - Sant Gervasi - Galvany,92,12,83,,False,0,1180
4530,Barcelona - Horta,59,3,1,"12,54",False,4,740
4531,Barcelona - Poble Sec,55,2,1,"11,64",False,3,640
4532,Barcelona - Sant Gervasi - Bonanova,110,4,2,"20,00",False,3,2200
4533,Barcelona - Fort Pienc,100,3,2,"10,50",False,11,1050
4534,Barcelona - Barceloneta,1,,,,False,5,7500
4535,Barcelona - St. Pere - Sta. Caterina - El Born,41,2,1,"18,54",False,0,760
4536,Barcelona - Sagrada Família,73,2,1,"13,01",False,2,950
4537,Barcelona - Vila de Gràcia,54,2,1,"15,74",False,14,850
4538,Barcelona - Sant Gervasi - Galvany,35,2,1,"28,57",False,0,1000
4539,Barcelona - Vilapicina - Torre Llobeta,76,4,1,"11,62",False,0,883
4540,Barcelona - Horta,63,2,1,"13,11",False,5,826
4541,Barcelona - Dreta de l´Eixample,70,1,1,"11,79",False,2,825
4542,Barcelona - Putget - Farró,45,1,1,"17,22",False,15,775
4543,Barcelona - Dreta de l´Eixample,32,1,1,"46,88",False,0,1500
4544,Barcelona - Dreta de l´Eixample,155,3,2,"103,23",False,16,16000
4545,Barcelona - Sant Antoni,56,2,2,"15,18",False,0,850
4546,Barcelona - Sarrià,83,2,2,"32,52",False,2,2699
4547,Barcelona - Porta,33,1,16,2,False,3,530
4548,Barcelona - Taxonera,114,3,2,"20,61",False,3,2350
4549,Barcelona - Vallcarca - Penitents,111,2,2,"12,50",False,2,1387
4550,Barcelona - Sagrada Família,30,1,33,2,False,0,995
4551,Barcelona - El Clot,26,1,1,"18,27",False,0,475
4552,Barcelona - Esquerra Baixa de l´Eixample,60,2,1,"26,67",False,0,1600
4553,Barcelona - Les Corts,85,4,2,"13,53",False,0,1150
4554,Barcelona - Poble Sec,55,3,1,"13,64",False,3,750
4555,Barcelona - Raval,67,2,2,"17,33",False,15,1161
4556,Barcelona - Putget - Farró,40,1,1,"17,50",False,0,700
4557,Barcelona - Barceloneta,34,1,1,"20,56",False,2,699
4558,Barcelona - Sant Gervasi - Galvany,190,4,4,"15,79",False,2,3000
4559,Barcelona - Sarrià,59,1,1,"15,08",False,0,890
4560,Barcelona - Badal,65,2,1,"18,46",False,0,1200
4561,Barcelona - Esquerra Baixa de l´Eixample,45,1,1,"20,96",False,2,943
4562,Barcelona - Camp de l´Arpa,80,3,2,"11,25",False,0,900
4563,Barcelona - Horta,62,3,1,"14,52",False,2,900
4564,Barcelona - Tres Torres,120,3,2,"19,17",False,0,2300
4565,Barcelona - Camp de l´Arpa,80,3,1,"10,94",False,0,875
4566,Barcelona - Dreta de l´Eixample,85,3,2,"23,53",False,0,2000
4567,Barcelona - Camp de l´Arpa,70,4,1,"12,29",False,0,860
4568,Barcelona - Sagrada Família,44,3,1,"17,05",False,2,750
4569,Barcelona - Roquetes,45,2,1,"15,56",False,2,700
4570,Barcelona - Fort Pienc,98,4,2,"11,10",False,0,1088
4571,Barcelona - Roquetes,59,3,1,"11,51",False,0,679
4572,Barcelona - Hostafrancs,40,1,1,"19,75",False,8,790
4573,Barcelona - Gòtic,55,2,1,"16,36",False,0,900
4574,Barcelona - Sagrada Família,60,2,1,"15,00",False,39,900
4575,Barcelona - Barceloneta,33,1,25,2,False,0,845
4576,Barcelona - Gòtic,33,1,33,2,False,0,1095
4577,Barcelona - Baix Guinardó,80,1,8,2,False,0,675
4578,Barcelona - Camp de l´Arpa,70,3,1,"13,14",False,0,920
4579,Barcelona - Sant Gervasi - Galvany,60,2,2,"13,33",False,10,800
4580,Barcelona - Sant Gervasi - Galvany,450,4,5,"15,56",False,0,7000
4581,Barcelona - Sant Gervasi - Galvany,140,5,2,"13,93",False,0,1950
4582,Barcelona - Diagonal Mar - La Mar Bella,27,1,1,"67,22",False,2,1815
4583,Barcelona - Diagonal Mar - La Mar Bella,27,1,1,"73,89",False,2,1995
4584,Barcelona - Prosperitat,80,4,1,"10,63",False,0,850
4585,Barcelona - Camp de l´Arpa,75,3,1,"11,33",False,0,850
4586,Barcelona - Raval,67,2,1,"13,43",False,0,900
4587,Barcelona - Sant Gervasi - Galvany,55,1,1,"36,36",False,0,2000
4588,Barcelona - Sants,68,3,1,"13,24",False,0,900
4589,Barcelona - Dreta de l´Eixample,60,1,1,"14,17",False,2,850
4590,Barcelona - St. Pere - Sta. Caterina - El Born,104,4,2,"12,40",False,0,1290
4591,Barcelona - Poble Sec,52,2,1,"16,15",False,0,840
4592,Barcelona - Dreta de l´Eixample,50,1,1,"20,00",False,3,1000
4593,Barcelona - Putget - Farró,25,1,33,2,False,0,825
4594,Barcelona - Sants,75,3,1,"12,93",False,0,970
4595,Barcelona - Porta,55,3,1,"12,00",False,0,660
4596,Barcelona - Dreta de l´Eixample,45,1,1,"23,33",False,0,1050
4597,Barcelona - Sagrada Família,55,2,1,"20,00",False,4,1100
4598,Barcelona - Barceloneta,45,1,1,"15,56",False,3,700
4599,Barcelona - Esquerra Baixa de l´Eixample,35,1,1,"27,14",False,0,950
4600,Barcelona - Raval,49,2,1,"26,12",False,0,1280
4601,Barcelona - Sarrià,116,3,2,"32,91",False,0,3818
4602,Barcelona - La Sagrera,75,4,2,"11,55",False,2,866
4603,Barcelona - El Clot,75,3,1,"12,00",False,3,900
4604,Barcelona - Sants,100,3,1,"12,00",False,5,1200
4605,Barcelona - Vallbona,20,1,22,2,False,14,450
4606,Barcelona - La Sagrera,75,3,2,"16,00",False,2,1200
4607,Barcelona - Pedralbes,99,4,2,"12,12",False,4,1200
4608,Barcelona - Dreta de l´Eixample,48,1,1,"18,75",False,11,900
4609,Barcelona - St. Pere - Sta. Caterina - El Born,38,2,1,"21,58",False,0,820
4610,Barcelona - Taxonera,70,3,1,"11,43",False,0,800
4611,Barcelona - Dreta de l´Eixample,25,1,35,2,False,0,875
4612,Barcelona - St. Pere - Sta. Caterina - El Born,24,2,37,2,False,0,895
4613,Barcelona - Barceloneta,36,2,1,"18,06",False,2,650
4614,Barcelona - Vila de Gràcia,29,1,20,2,False,16,604
4615,Barcelona - Vila de Gràcia,29,1,20,2,False,14,604
4616,Barcelona - Barceloneta,36,1,1,"18,75",False,2,675
4617,Barcelona - Putget - Farró,124,4,2,"12,10",False,0,1500
4618,Barcelona - Raval,50,1,1,"15,00",False,0,750
4619,Barcelona - Navas,70,3,1,"13,57",False,0,950
4620,Barcelona - Barceloneta,35,1,1,"17,57",False,0,615
4621,Barcelona - Tres Torres,170,4,3,"17,06",False,0,2900
4622,Barcelona - St. Pere - Sta. Caterina - El Born,41,1,1,"14,63",False,0,600
4623,Barcelona - El Clot,30,1,2,"26,67",False,0,800
4624,Barcelona - Prosperitat,45,3,1,"13,78",False,0,620
4625,Barcelona - Can Baró,70,3,2,"15,71",False,9,1100
4626,Barcelona - Dreta de l´Eixample,100,2,2,"19,50",False,0,1950
4627,Barcelona - Sant Andreu,57,3,1,"14,91",False,8,850
4628,Barcelona - Sant Gervasi - Galvany,170,3,2,"12,35",False,14,2100
4629,Barcelona - St. Pere - Sta. Caterina - El Born,29,20,69,,False,0,600
4630,Barcelona - Besòs - Maresme,80,2,1,"18,75",False,0,1500
4631,Barcelona - Camp d´en Grassot - Gràcia N.,58,1,1,"14,83",False,15,860
4632,Barcelona - Guinardó,67,3,1,"11,19",False,0,750
4633,Barcelona - Sant Gervasi - Galvany,60,2,1,"15,83",False,15,950
4634,Barcelona - Sant Genís dels Agudells,60,3,1,"8,33",False,2,500
4635,Barcelona - Camp d´en Grassot - Gràcia N.,70,2,1,"14,86",False,0,1040
4636,Barcelona - Camp d´en Grassot - Gràcia N.,33,1,1,"21,21",False,10,700
4637,Barcelona - St. Pere - Sta. Caterina - El Born,29,1,20,2,False,2,590
4638,Barcelona - Raval,81,3,1,"11,73",False,2,950
4639,Barcelona - Trinitat Vella,40,15,00,,False,5,600
4640,Barcelona - St. Pere - Sta. Caterina - El Born,22,1,34,2,False,0,750
4641,Barcelona - Sants,68,3,1,"13,24",False,0,900
4642,Barcelona - Poblenou,85,3,2,"15,88",False,0,1350
4643,Barcelona - La Sagrera,65,1,13,2,False,0,900
4644,Barcelona - Esquerra Alta de l´Eixample,70,2,1,"17,64",False,0,1235
4645,Barcelona - Sagrada Família,85,3,2,"13,53",False,0,1150
4646,Barcelona - Navas,64,3,1,"13,44",False,0,860
4647,Barcelona - La Sagrera,55,2,1,"13,82",False,2,760
4648,Barcelona - Vila de Gràcia,60,2,1,"26,67",False,22,1600
4649,Barcelona - Sant Gervasi - Galvany,126,5,3,"15,08",False,4,1900
4650,Barcelona - Dreta de l´Eixample,65,3,2,"11,54",False,0,750
4651,Barcelona - Sant Gervasi - Galvany,180,4,2,"10,28",False,0,1850
4652,Barcelona - Sant Gervasi - Galvany,48,2,1,"18,06",False,0,867
4653,Barcelona - Putget - Farró,35,1,19,2,False,0,690
4654,Barcelona - Sants,70,3,1,"14,14",False,5,990
4655,Barcelona - Sant Gervasi - Galvany,92,4,2,"12,83",False,2,1180
4656,Barcelona - Les Corts,85,4,1,"11,76",False,2,1000
4657,Barcelona - Sant Antoni,44,1,1,"17,05",False,27,750
4658,Barcelona - Barceloneta,40,1,1,"21,25",False,4,850
4659,Barcelona - Dreta de l´Eixample,55,2,1,"20,91",False,13,1150
4660,Barcelona - Vila de Gràcia,60,1,1,"25,00",False,0,1500
4661,Barcelona - Raval,69,2,1,"16,67",False,22,1150
4662,Barcelona - Sant Martí,85,4,2,"14,12",False,4,1200
4663,Barcelona - Sarrià,116,3,2,"32,92",False,0,3819
4664,Barcelona - Raval,35,1,17,2,False,12,600
4665,Barcelona - Dreta de l´Eixample,85,2,2,"14,71",False,0,1250
4666,Barcelona - St. Pere - Sta. Caterina - El Born,80,1,14,2,False,0,1150
4667,Barcelona - Sarrià,275,5,5,"18,18",False,12,5000
4668,Barcelona - La Salut,85,2,4,"12,12",False,0,1030
4669,Barcelona - Sant Gervasi - Galvany,90,3,2,"16,56",False,2,1490
4670,Barcelona - Les Corts,60,2,1,"15,00",False,0,900
4671,Barcelona - Esquerra Alta de l´Eixample,105,4,2,"15,24",False,0,1600
4672,Barcelona - Vila de Gràcia,60,2,1,"14,17",False,2,850
4673,Barcelona - Camp de l´Arpa,25,1,22,2,False,0,550
4674,Barcelona - Raval,50,21,00,,False,0,1050
4675,Barcelona - Vila de Gràcia,55,1,1,"16,55",False,0,910
4676,Barcelona - Gòtic,60,1,1,"16,58",False,22,995
4677,Barcelona - Sants,40,1,26,2,False,4,1050
4678,Barcelona - Esquerra Alta de l´Eixample,68,2,1,"14,60",False,0,993
4679,Barcelona - Vila de Gràcia,57,2,2,"9,30",False,0,530
4680,Barcelona - Vila de Gràcia,65,1,1,"23,85",False,0,1550
4681,Barcelona - Dreta de l´Eixample,54,3,1,"11,11",False,0,600
4682,Barcelona - Guinardó,53,2,1,"14,26",False,9,756
4683,Barcelona - El Clot,62,3,1,"14,03",False,0,870
4684,Barcelona - Baix Guinardó,60,3,1,"14,17",False,0,850
4685,Barcelona - Camp d´en Grassot - Gràcia N.,70,2,1,"14,86",False,0,1040
4686,Barcelona - Les Corts,75,3,1,"14,00",False,0,1050
4687,Barcelona - Baix Guinardó,92,4,2,"12,77",False,0,1175
4688,Barcelona - Putget - Farró,56,3,1,"14,82",False,0,830
4689,Barcelona - Navas,72,2,1,"12,78",False,2,920
4690,Barcelona - St. Pere - Sta. Caterina - El Born,70,2,1,"16,43",False,11,1150
4691,Barcelona - Poblenou,38,1,1,"17,11",False,13,650
4692,Barcelona - Prosperitat,32,1,1,"17,97",False,0,575
4693,Barcelona - Camp de l´Arpa,50,1,1,"21,50",False,22,1075
4694,Barcelona - Barceloneta,25,1,25,2,False,0,625
4695,Barcelona - Raval,60,1,1,"11,25",False,2,675
4696,Barcelona - Barceloneta,35,1,1,"21,43",False,10,750
4697,Barcelona - Font d´en Fargas,152,2,1,"9,87",False,15,1500
4698,Barcelona - Dreta de l´Eixample,50,1,19,2,False,0,950
4699,Barcelona - Vila de Gràcia,60,2,1,"26,67",False,0,1600
4700,Barcelona - Dreta de l´Eixample,65,1,1,"12,31",False,2,800
4701,Barcelona - Taxonera,55,2,1,"12,55",False,0,690
4702,Barcelona - Sant Ramon - Maternitat,28,1,1,"20,54",False,4,575
4703,Barcelona - St. Pere - Sta. Caterina - El Born,35,1,1,"24,29",False,23,850
4704,Barcelona - Sant Antoni,90,3,2,"11,89",False,4,1070
4705,Barcelona - Poblenou,58,2,1,"16,38",False,2,950
4706,Barcelona - Verdun,60,2,1,"12,92",False,0,775
4707,Barcelona - La Sagrera,80,3,1,"10,63",False,0,850
4708,Barcelona - Esquerra Baixa de l´Eixample,94,3,2,"21,28",False,11,2000
4709,Barcelona - St. Pere - Sta. Caterina - El Born,170,4,2,"14,12",False,5,2400
4710,Barcelona - Sant Andreu,75,2,1,"9,33",False,4,700
4711,Barcelona - La Sagrera,35,1,1,"21,71",False,14,760
4712,Barcelona - Putget - Farró,127,3,4,"17,32",False,0,2200
4713,Barcelona - Vila de Gràcia,36,1,1,"24,44",False,0,880
4714,Barcelona - Guinardó,65,2,1,"12,15",False,2,790
4715,Barcelona - Vall d´Hebron,70,2,1,"13,57",False,0,950
4716,Barcelona - Vilapicina - Torre Llobeta,25,1,20,2,False,0,500
4717,Barcelona - El Clot,82,3,1,"15,79",False,22,1295
4718,Barcelona - Dreta de l´Eixample,70,2,1,"17,14",False,0,1200
4719,Barcelona - Sant Antoni,30,1,1,"20,00",False,0,600
4720,Barcelona - Sant Gervasi - Galvany,85,2,2,"15,88",False,0,1350
4721,Barcelona - Dreta de l´Eixample,33,1,1,"28,18",False,0,930
4722,Barcelona - Vallcarca - Penitents,135,4,2,"9,63",False,2,1300
4723,Barcelona - Barceloneta,35,1,1,"19,69",False,15,689
4724,Barcelona - Fort Pienc,220,59,09,,False,0,13000
4725,Barcelona - Hostafrancs,45,1,1,"16,67",False,12,750
4726,Barcelona - Vila de Gràcia,60,1,1,"19,17",False,0,1150
4727,Barcelona - Sarrià,80,3,2,"16,25",False,5,1300
4728,Barcelona - Sant Gervasi - Galvany,55,2,1,"21,82",False,0,1200
4729,Barcelona - Sant Antoni,40,2,1,"17,50",False,0,700
4730,Barcelona - Dreta de l´Eixample,50,1,1,"20,00",False,0,1000
4731,Barcelona - Esquerra Baixa de l´Eixample,,,,,False,4,3000
4732,Barcelona - El Clot,66,3,1,"12,12",False,4,800
4733,Barcelona - Dreta de l´Eixample,156,3,2,"9,37",False,14,1462
4734,Barcelona - Dreta de l´Eixample,160,4,2,"11,56",False,0,1850
4735,Barcelona - Diagonal Mar - La Mar Bella,81,3,1,"12,96",False,2,1050
4736,Barcelona - El Clot,69,3,1,"13,04",False,0,900
4737,Barcelona - Esquerra Baixa de l´Eixample,70,2,2,"19,57",False,0,1370
4738,Barcelona - El Coll,104,3,2,"11,06",False,5,1150
4739,Barcelona - Sant Gervasi - Galvany,95,4,2,"14,74",False,0,1400
4740,Barcelona - Sant Gervasi - Galvany,89,4,2,"12,36",False,0,1100
4741,Barcelona - Sant Gervasi - Galvany,68,2,1,"18,38",False,0,1250
4742,Barcelona - Esquerra Baixa de l´Eixample,66,1,1,"43,94",False,12,2900
4743,Barcelona - Raval,40,1,1,"16,25",False,0,650
4744,Barcelona - La Bordeta,86,2,1,"9,30",False,10,800
4745,Barcelona - Sant Gervasi - Galvany,100,5,2,"15,00",False,0,1500
4746,Barcelona - Taxonera,80,3,2,"15,63",False,19,1250
4747,Barcelona - Esquerra Baixa de l´Eixample,60,2,1,"16,50",False,5,990
4748,Barcelona - Vilapicina - Torre Llobeta,65,2,1,"15,31",False,0,995
4749,Barcelona - Pedralbes,120,4,2,"20,83",False,0,2500
4750,Barcelona - Sant Gervasi - Galvany,143,3,2,"19,01",False,11,2719
4751,Barcelona - Sants,40,1,13,2,False,9,550
4752,Barcelona - Diagonal Mar - La Mar Bella,90,2,2,"13,89",False,4,1250
4753,Barcelona - Barceloneta,35,1,1,"21,43",False,2,750
4754,Barcelona - Camp de l´Arpa,57,3,1,"13,42",False,0,765
4755,Barcelona - El Clot,85,4,2,"11,47",False,0,975
4756,Barcelona - Provençals del Poblenou,55,2,2,"10,91",False,0,600
4757,Barcelona - Vila de Gràcia,94,2,2,"18,82",False,3,1769
4758,Barcelona - Sant Andreu,32,1,17,2,False,0,565
4759,Barcelona - Camp de l´Arpa,60,1,1,"12,50",False,0,750
4760,Barcelona - Provençals del Poblenou,82,3,1,"12,20",False,0,1000
4761,Barcelona - Vila de Gràcia,57,1,1,"23,75",False,3,1354
4762,Barcelona - Vila de Gràcia,58,1,1,"22,00",False,3,1276
4763,Barcelona - Vila de Gràcia,57,1,1,"24,96",False,3,1423
4764,Barcelona - Vila de Gràcia,57,1,1,"25,54",False,3,1456
4765,Barcelona - Badal,105,1,2,"10,48",False,0,1100
4766,Barcelona - Esquerra Alta de l´Eixample,98,3,2,"13,27",False,0,1300
4767,Barcelona - Sagrada Família,72,3,1,"12,15",False,0,875
4768,Barcelona - Vila de Gràcia,58,1,1,"23,71",False,3,1375
4769,Barcelona - Sarrià,34,15,15,,False,0,515
4770,Barcelona - Putget - Farró,45,1,1,"22,00",False,46,990
4771,Barcelona - Tres Torres,160,3,2,"22,50",False,0,3600
4772,Barcelona - Esquerra Baixa de l´Eixample,93,2,2,"21,51",False,22,2000
4773,Barcelona - Gòtic,45,1,1,"22,11",False,22,995
4774,Barcelona - Les Corts,80,3,1,"17,50",False,11,1400
4775,Barcelona - Les Corts,1,,,,False,0,780
4776,Barcelona - La Salut,65,3,1,"13,85",False,2,900
4777,Barcelona - Raval,60,2,1,"12,83",False,0,770
4778,Barcelona - Barceloneta,30,1,1,"19,00",False,9,570
4779,Barcelona - Esquerra Alta de l´Eixample,42,1,2,"17,86",False,0,750
4780,Barcelona - Vallvidrera - Tibidabo - Les Planes,3,,,,False,2,850
4781,Barcelona - Les Corts,65,1,1,"14,62",False,0,950
4782,Barcelona - Esquerra Baixa de l´Eixample,60,3,2,"14,83",False,0,890
4783,Barcelona - Gòtic,50,1,1,"19,80",False,0,990
4784,Barcelona - Esquerra Baixa de l´Eixample,92,3,1,"11,96",False,0,1100
4785,Barcelona - Raval,65,1,2,"13,85",False,0,900
4786,Barcelona - Pedralbes,58,1,1,"27,59",False,0,1600
4787,Barcelona - Vilapicina - Torre Llobeta,75,3,1,"12,00",False,0,900
4788,Barcelona - Sant Antoni,60,2,1,"12,08",False,2,725
4789,Barcelona - Camp d´en Grassot - Gràcia N.,80,2,2,"18,24",False,0,1459
4790,Barcelona - Sarrià,85,3,2,"17,65",False,11,1500
4791,Barcelona - Prosperitat,75,3,1,"18,00",False,9,1350
4792,Barcelona - Sant Andreu,60,1,1,"11,67",False,0,700
4793,Barcelona - Sant Gervasi - Bonanova,85,2,3,"13,31",False,0,1131
4794,Barcelona - La Sagrera,70,2,1,"10,71",False,0,750
4795,Barcelona - Putget - Farró,71,3,1,"16,90",False,0,1200
4796,Barcelona - Raval,45,2,1,"21,78",False,22,980
4797,Barcelona - Sagrada Família,99,3,2,"14,14",False,0,1400
4798,Barcelona - Sant Andreu,66,3,1,"13,03",False,0,860
4799,Barcelona - Dreta de l´Eixample,55,1,1,"20,00",False,0,1100
4800,Barcelona - Sagrada Família,96,3,1,"13,54",False,2,1300
4801,Barcelona - Poble Sec,55,3,1,"13,64",False,2,750
4802,Barcelona - Esquerra Alta de l´Eixample,50,1,1,"15,00",False,2,750
4803,Barcelona - Baix Guinardó,45,1,1,"16,67",False,11,750
4804,Barcelona - Gòtic,75,2,1,"14,67",False,0,1100
4805,Barcelona - Sagrada Família,55,2,1,"17,27",False,0,950
4806,Barcelona - Les Corts,42,1,1,"20,24",False,0,850
4807,Barcelona - Roquetes,50,2,1,"14,00",False,0,700
4808,Barcelona - Gòtic,60,3,1,"14,57",False,0,874
4809,Barcelona - Sant Gervasi - Galvany,90,4,2,"12,22",False,15,1100
4810,Barcelona - Sants,50,2,1,"16,70",False,0,835
4811,Barcelona - Les Corts,130,4,2,"11,15",False,0,1450
4812,Barcelona - Porta,53,2,1,"13,21",False,0,700
4813,Barcelona - La Salut,50,2,1,"15,80",False,11,790
4814,Barcelona - Putget - Farró,,,,,False,14,3990
4815,Barcelona - Camp de l´Arpa,65,2,2,"13,85",False,0,900
4816,Barcelona - Navas,70,3,1,"12,86",False,0,900
4817,Barcelona - Congrés - Indians,35,1,15,2,False,0,540
4818,Barcelona - Dreta de l´Eixample,53,3,1,"14,15",False,0,750
4819,Barcelona - Sant Andreu,239,7,53,,False,0,1800
4820,Barcelona - Camp d´en Grassot - Gràcia N.,75,2,1,"12,00",False,0,900
4821,Barcelona - Glòries El Parc,84,4,1,"13,10",False,0,1100
4822,Barcelona - Esquerra Baixa de l´Eixample,30,1,1,"18,33",False,0,550
4823,Barcelona - Sants,25,1,1,"39,80",False,0,995
4824,Barcelona - Font de la Guatlla,75,2,1,"14,00",False,0,1050
4825,Barcelona - Congrés - Indians,35,1,15,2,False,13,540
4826,Barcelona - Barceloneta,38,1,1,"21,71",False,0,825
4827,Barcelona - Navas,100,2,1,"11,00",False,4,1100
4828,Barcelona - Badal,43,1,15,2,False,11,650
4829,Barcelona - Porta,50,13,00,,False,2,650
4830,Barcelona - Vila de Gràcia,94,19,37,,False,3,1821
4831,Barcelona - Barceloneta,32,1,1,"23,44",False,0,750
4832,Barcelona - Les Corts,180,4,2,"10,83",False,0,1950
4833,Barcelona - Barceloneta,35,1,1,"15,71",False,3,550
4834,Barcelona - Vila de Gràcia,76,2,1,"14,47",False,5,1100
4835,Barcelona - Sant Gervasi - Galvany,140,4,2,"19,29",False,0,2700
4836,Barcelona - Sant Martí,57,2,1,"15,35",False,5,875
4837,Barcelona - Poblenou,38,1,1,"23,03",False,9,875
4838,Barcelona - El Clot,50,3,1,"16,20",False,12,810
4839,Barcelona - Prosperitat,68,3,1,"19,12",False,0,1300
4840,Barcelona - Sant Gervasi - Galvany,55,2,1,"17,27",False,11,950
4841,Barcelona - St. Pere - Sta. Caterina - El Born,30,1,2,"27,43",False,0,823
4842,Barcelona - La Salut,60,3,1,"13,33",False,11,800
4843,Barcelona - Sant Gervasi - Galvany,250,6,3,"18,00",False,0,4500
4844,Barcelona - Putget - Farró,130,5,2,"10,77",False,0,1400
